REGION,TIMESLICE,FUEL,YEAR,VALUE
EU27,S01D01,EUEFKM,2029,34.2488385516
EU27,S01D01,EUEFKM,2030,35.2153418658
EU27,S01D01,EUEFKM,2031,35.9293417842
EU27,S01D01,EUEFKM,2032,36.6433417026
EU27,S01D01,EUEFKM,2033,37.357341621
EU27,S01D01,EUEFKM,2034,38.0714134572
EU27,S01D01,EUEFKM,2035,38.7854133756
EU27,S01D01,EUEFKM,2036,39.4306598772
EU27,S01D01,EUEFKM,2037,40.0759063788
EU27,S01D01,EUEFKM,2038,40.7212247982
EU27,S01D01,EUEFKM,2039,41.3664712998
EU27,S01D01,EUEFKM,2040,42.0117897192
EU27,S01D01,EUEFKM,2041,42.4683958314
EU27,S01D01,EUEFKM,2042,42.9250019436
EU27,S01D01,EUEFKM,2043,43.3816080558
EU27,S01D01,EUEFKM,2044,43.838214168
EU27,S01D01,EUEFKM,2045,44.2948202802
EU27,S01D01,EUEFKM,2046,44.751210639
EU27,S01D01,EUEFKM,2047,45.2076009978
EU27,S01D01,EUEFKM,2048,45.6640632744
EU27,S01D01,EUEFKM,2049,46.1204536332
EU27,S01D01,EUEFKM,2050,46.576843992
EU27,S01D01,EUEFKM,2051,46.576843992
EU27,S01D01,EUEFKM,2052,46.576843992
EU27,S01D01,EUEFKM,2053,46.576843992
EU27,S01D01,EUEFKM,2054,46.576843992
EU27,S01D01,EUEFKM,2055,46.576843992
EU27,S01D01,EUEFKM,2056,46.576843992
EU27,S01D01,EUEFKM,2057,46.576843992
EU27,S01D01,EUEFKM,2058,46.576843992
EU27,S01D01,EUEFKM,2059,46.576843992
EU27,S01D01,EUEFKM,2060,46.576843992
EU27,S01D01,EUEFKM,2061,46.576843992
EU27,S01D01,EUEFKM,2062,46.576843992
EU27,S01D01,EUEFKM,2063,46.576843992
EU27,S01D01,EUEFKM,2064,46.576843992
EU27,S01D01,EUEFKM,2065,46.576843992
EU27,S01D01,EUEFKM,2066,46.576843992
EU27,S01D01,EUEFKM,2067,46.576843992
EU27,S01D01,EUEFKM,2068,46.576843992
EU27,S01D01,EUEFKM,2069,46.576843992
EU27,S01D01,EUEFKM,2070,46.576843992
EU27,S01D01,EUEGHG,2018,0.0
EU27,S01D01,EUEGHG,2019,0.0
EU27,S01D01,EUEGHG,2020,0.0
EU27,S01D01,EUEGHG,2021,0.0
EU27,S01D01,EUEGHG,2022,0.0
EU27,S01D01,EUEGHG,2023,0.0
EU27,S01D01,EUEGHG,2024,0.0
EU27,S01D01,EUEGHG,2025,0.0
EU27,S01D01,EUEGHG,2026,0.0
EU27,S01D01,EUEGHG,2027,0.0
EU27,S01D01,EUEGHG,2028,0.0
EU27,S01D01,EUEGHG,2029,0.0
EU27,S01D01,EUEGHG,2030,0.0
EU27,S01D01,EUEGHG,2031,0.0
EU27,S01D01,EUEGHG,2032,0.0
EU27,S01D01,EUEGHG,2033,0.0
EU27,S01D01,EUEGHG,2034,0.0
EU27,S01D01,EUEGHG,2035,0.0
EU27,S01D01,EUEGHG,2036,0.0
EU27,S01D01,EUEGHG,2037,0.0
EU27,S01D01,EUEGHG,2038,0.0
EU27,S01D01,EUEGHG,2039,0.0
EU27,S01D01,EUEGHG,2040,0.0
EU27,S01D01,EUEGHG,2041,0.0
EU27,S01D01,EUEGHG,2042,0.0
EU27,S01D01,EUEGHG,2043,0.0
EU27,S01D01,EUEGHG,2044,0.0
EU27,S01D01,EUEGHG,2045,0.0
EU27,S01D01,EUEGHG,2046,0.0
EU27,S01D01,EUEGHG,2047,0.0
EU27,S01D01,EUEGHG,2048,0.0
EU27,S01D01,EUEGHG,2049,0.0
EU27,S01D01,EUEGHG,2050,0.0
EU27,S01D01,EUEGHG,2051,0.0
EU27,S01D01,EUEGHG,2052,0.0
EU27,S01D01,EUEGHG,2053,0.0
EU27,S01D01,EUEGHG,2054,0.0
EU27,S01D01,EUEGHG,2055,0.0
EU27,S01D01,EUEGHG,2056,0.0
EU27,S01D01,EUEGHG,2057,0.0
EU27,S01D01,EUEGHG,2058,0.0
EU27,S01D01,EUEGHG,2059,0.0
EU27,S01D01,EUEGHG,2060,0.0
EU27,S01D01,EUEGHG,2061,0.0
EU27,S01D01,EUEGHG,2062,0.0
EU27,S01D01,EUEGHG,2063,0.0
EU27,S01D01,EUEGHG,2064,0.0
EU27,S01D01,EUEGHG,2065,0.0
EU27,S01D01,EUEGHG,2066,0.0
EU27,S01D01,EUEGHG,2067,0.0
EU27,S01D01,EUEGHG,2068,0.0
EU27,S01D01,EUEGHG,2069,0.0
EU27,S01D01,EUEGHG,2070,0.0
EU27,S01D01,EUEGSL,2018,0.0
EU27,S01D01,EUEGSL,2019,0.0
EU27,S01D01,EUEGSL,2020,0.0
EU27,S01D01,EUEGSL,2021,0.0
EU27,S01D01,EUEGSL,2022,0.0
EU27,S01D01,EUEGSL,2023,0.0
EU27,S01D01,EUEGSL,2024,0.0
EU27,S01D01,EUEGSL,2025,0.0
EU27,S01D01,EUEGSL,2026,0.0
EU27,S01D01,EUEGSL,2027,0.0
EU27,S01D01,EUEGSL,2028,0.0
EU27,S01D01,EUEGSL,2029,0.0
EU27,S01D01,EUEGSL,2030,0.0
EU27,S01D01,EUEGSL,2031,0.0
EU27,S01D01,EUEGSL,2032,0.0
EU27,S01D01,EUEGSL,2033,0.0
EU27,S01D01,EUEGSL,2034,0.0
EU27,S01D01,EUEGSL,2035,0.0
EU27,S01D01,EUEGSL,2036,0.0
EU27,S01D01,EUEGSL,2037,0.0
EU27,S01D01,EUEGSL,2038,0.0
EU27,S01D01,EUEGSL,2039,0.0
EU27,S01D01,EUEGSL,2040,0.0
EU27,S01D01,EUEGSL,2041,0.0
EU27,S01D01,EUEGSL,2042,0.0
EU27,S01D01,EUEGSL,2043,0.0
EU27,S01D01,EUEGSL,2044,0.0
EU27,S01D01,EUEGSL,2045,0.0
EU27,S01D01,EUEGSL,2046,0.0
EU27,S01D01,EUEGSL,2047,0.0
EU27,S01D01,EUEGSL,2048,0.0
EU27,S01D01,EUEGSL,2049,0.0
EU27,S01D01,EUEGSL,2050,0.0
EU27,S01D01,EUEGSL,2051,0.0
EU27,S01D01,EUEGSL,2052,0.0
EU27,S01D01,EUEGSL,2053,0.0
EU27,S01D01,EUEGSL,2054,0.0
EU27,S01D01,EUEGSL,2055,0.0
EU27,S01D01,EUEGSL,2056,0.0
EU27,S01D01,EUEGSL,2057,0.0
EU27,S01D01,EUEGSL,2058,0.0
EU27,S01D01,EUEGSL,2059,0.0
EU27,S01D01,EUEGSL,2060,0.0
EU27,S01D01,EUEGSL,2061,0.0
EU27,S01D01,EUEGSL,2062,0.0
EU27,S01D01,EUEGSL,2063,0.0
EU27,S01D01,EUEGSL,2064,0.0
EU27,S01D01,EUEGSL,2065,0.0
EU27,S01D01,EUEGSL,2066,0.0
EU27,S01D01,EUEGSL,2067,0.0
EU27,S01D01,EUEGSL,2068,0.0
EU27,S01D01,EUEGSL,2069,0.0
EU27,S01D01,EUEGSL,2070,0.0
EU27,S01D01,EUEHEA,2018,13.4753101038
EU27,S01D01,EUEHEA,2019,12.4251663882
EU27,S01D01,EUEHEA,2020,12.8586868866
EU27,S01D01,EUEHEA,2021,12.2577417498
EU27,S01D01,EUEHEA,2022,8.833663374
EU27,S01D01,EUEHEA,2023,8.833663374
EU27,S01D01,EUEHEA,2024,8.833663374
EU27,S01D01,EUEHEA,2025,8.833663374
EU27,S01D01,EUEHEA,2026,8.833663374
EU27,S01D01,EUEHEA,2027,8.833663374
EU27,S01D01,EUEHEA,2028,8.833663374
EU27,S01D01,EUEHEA,2029,8.833663374
EU27,S01D01,EUEHEA,2030,8.833663374
EU27,S01D01,EUEHEA,2031,8.833663374
EU27,S01D01,EUEHEA,2032,8.833663374
EU27,S01D01,EUEHEA,2033,8.833663374
EU27,S01D01,EUEHEA,2034,8.833663374
EU27,S01D01,EUEHEA,2035,8.833663374
EU27,S01D01,EUEHEA,2036,8.833663374
EU27,S01D01,EUEHEA,2037,8.833663374
EU27,S01D01,EUEHEA,2038,8.833663374
EU27,S01D01,EUEHEA,2039,8.833663374
EU27,S01D01,EUEHEA,2040,8.833663374
EU27,S01D01,EUEHEA,2041,8.833663374
EU27,S01D01,EUEHEA,2042,8.833663374
EU27,S01D01,EUEHEA,2043,8.833663374
EU27,S01D01,EUEHEA,2044,8.833663374
EU27,S01D01,EUEHEA,2045,8.833663374
EU27,S01D01,EUEHEA,2046,8.833663374
EU27,S01D01,EUEHEA,2047,8.833663374
EU27,S01D01,EUEHEA,2048,8.833663374
EU27,S01D01,EUEHEA,2049,8.833663374
EU27,S01D01,EUEHEA,2050,8.833663374
EU27,S01D01,EUEHEA,2051,8.833663374
EU27,S01D01,EUEHEA,2052,8.833663374
EU27,S01D01,EUEHEA,2053,8.833663374
EU27,S01D01,EUEHEA,2054,8.833663374
EU27,S01D01,EUEHEA,2055,8.833663374
EU27,S01D01,EUEHEA,2056,8.833663374
EU27,S01D01,EUEHEA,2057,8.833663374
EU27,S01D01,EUEHEA,2058,8.833663374
EU27,S01D01,EUEHEA,2059,8.833663374
EU27,S01D01,EUEHEA,2060,8.833663374
EU27,S01D01,EUEHEA,2061,8.833663374
EU27,S01D01,EUEHEA,2062,8.833663374
EU27,S01D01,EUEHEA,2063,8.833663374
EU27,S01D01,EUEHEA,2064,8.833663374
EU27,S01D01,EUEHEA,2065,8.833663374
EU27,S01D01,EUEHEA,2066,8.833663374
EU27,S01D01,EUEHEA,2067,8.833663374
EU27,S01D01,EUEHEA,2068,8.833663374
EU27,S01D01,EUEHEA,2069,8.833663374
EU27,S01D01,EUEHEA,2070,8.833663374
EU27,S01D01,EUEHFO,2018,0.0
EU27,S01D01,EUEHFO,2019,0.0
EU27,S01D01,EUEHFO,2020,0.0
EU27,S01D01,EUEHFO,2021,0.0
EU27,S01D01,EUEHFO,2022,0.0
EU27,S01D01,EUEHFO,2023,0.0
EU27,S01D01,EUEHFO,2024,0.0
EU27,S01D01,EUEHFO,2025,0.0
EU27,S01D01,EUEHFO,2026,0.0
EU27,S01D01,EUEHFO,2027,0.0
EU27,S01D01,EUEHFO,2028,0.0
EU27,S01D01,EUEHFO,2029,0.0
EU27,S01D01,EUEHFO,2030,0.0
EU27,S01D01,EUEHFO,2031,0.0
EU27,S01D01,EUEHFO,2032,0.0
EU27,S01D01,EUEHFO,2033,0.0
EU27,S01D01,EUEHFO,2034,0.0
EU27,S01D01,EUEHFO,2035,0.0
EU27,S01D01,EUEHFO,2036,0.0
EU27,S01D01,EUEHFO,2037,0.0
EU27,S01D01,EUEHFO,2038,0.0
EU27,S01D01,EUEHFO,2039,0.0
EU27,S01D01,EUEHFO,2040,0.0
EU27,S01D01,EUEHFO,2041,0.0
EU27,S01D01,EUEHFO,2042,0.0
EU27,S01D01,EUEHFO,2043,0.0
EU27,S01D01,EUEHFO,2044,0.0
EU27,S01D01,EUEHFO,2045,0.0
EU27,S01D01,EUEHFO,2046,0.0
EU27,S01D01,EUEHFO,2047,0.0
EU27,S01D01,EUEHFO,2048,0.0
EU27,S01D01,EUEHFO,2049,0.0
EU27,S01D01,EUEHFO,2050,0.0
EU27,S01D01,EUEHFO,2051,0.0
EU27,S01D01,EUEHFO,2052,0.0
EU27,S01D01,EUEHFO,2053,0.0
EU27,S01D01,EUEHFO,2054,0.0
EU27,S01D01,EUEHFO,2055,0.0
EU27,S01D01,EUEHFO,2056,0.0
EU27,S01D01,EUEHFO,2057,0.0
EU27,S01D01,EUEHFO,2058,0.0
EU27,S01D01,EUEHFO,2059,0.0
EU27,S01D01,EUEHFO,2060,0.0
EU27,S01D01,EUEHFO,2061,0.0
EU27,S01D01,EUEHFO,2062,0.0
EU27,S01D01,EUEHFO,2063,0.0
EU27,S01D01,EUEHFO,2064,0.0
EU27,S01D01,EUEHFO,2065,0.0
EU27,S01D01,EUEHFO,2066,0.0
EU27,S01D01,EUEHFO,2067,0.0
EU27,S01D01,EUEHFO,2068,0.0
EU27,S01D01,EUEHFO,2069,0.0
EU27,S01D01,EUEHFO,2070,0.0
EU27,S01D01,EUEHKM,2018,8.889399668999998
EU27,S01D01,EUEHKM,2019,9.1327695042
EU27,S01D01,EUEHKM,2020,9.0435195144
EU27,S01D01,EUEHKM,2021,9.5491016484
EU27,S01D01,EUEHKM,2022,9.5729064402
EU27,S01D01,EUEHKM,2023,9.8057762766
EU27,S01D01,EUEHKM,2024,10.038646113
EU27,S01D01,EUEHKM,2025,10.2715159494
EU27,S01D01,EUEHKM,2026,10.3916186754
EU27,S01D01,EUEHKM,2027,10.5116494836
EU27,S01D01,EUEHKM,2028,10.6317522096
EU27,S01D01,EUEHKM,2029,10.7517830178
EU27,S01D01,EUEHKM,2030,10.8718857438
EU27,S01D01,EUEHKM,2031,10.9382658732
EU27,S01D01,EUEHKM,2032,11.0046460026
EU27,S01D01,EUEHKM,2033,11.0710980498
EU27,S01D01,EUEHKM,2034,11.1374781792
EU27,S01D01,EUEHKM,2035,11.2038583086
EU27,S01D01,EUEHKM,2036,11.2689439176
EU27,S01D01,EUEHKM,2037,11.3340295266
EU27,S01D01,EUEHKM,2038,11.3991151356
EU27,S01D01,EUEHKM,2039,11.4642007446
EU27,S01D01,EUEHKM,2040,11.5292863536
EU27,S01D01,EUEHKM,2041,11.5722212802
EU27,S01D01,EUEHKM,2042,11.6151562068
EU27,S01D01,EUEHKM,2043,11.6580911334
EU27,S01D01,EUEHKM,2044,11.70102606
EU27,S01D01,EUEHKM,2045,11.7439609866
EU27,S01D01,EUEHKM,2046,11.8050911166
EU27,S01D01,EUEHKM,2047,11.8661493288
EU27,S01D01,EUEHKM,2048,11.927207541
EU27,S01D01,EUEHKM,2049,11.9882657532
EU27,S01D01,EUEHKM,2050,12.0493239654
EU27,S01D01,EUEHKM,2051,12.0493239654
EU27,S01D01,EUEHKM,2052,12.0493239654
EU27,S01D01,EUEHKM,2053,12.0493239654
EU27,S01D01,EUEHKM,2054,12.0493239654
EU27,S01D01,EUEHKM,2055,12.0493239654
EU27,S01D01,EUEHKM,2056,12.0493239654
EU27,S01D01,EUEHKM,2057,12.0493239654
EU27,S01D01,EUEHKM,2058,12.0493239654
EU27,S01D01,EUEHKM,2059,12.0493239654
EU27,S01D01,EUEHKM,2060,12.0493239654
EU27,S01D01,EUEHKM,2061,12.0493239654
EU27,S01D01,EUEHKM,2062,12.0493239654
EU27,S01D01,EUEHKM,2063,12.0493239654
EU27,S01D01,EUEHKM,2064,12.0493239654
EU27,S01D01,EUEHKM,2065,12.0493239654
EU27,S01D01,EUEHKM,2066,12.0493239654
EU27,S01D01,EUEHKM,2067,12.0493239654
EU27,S01D01,EUEHKM,2068,12.0493239654
EU27,S01D01,EUEHKM,2069,12.0493239654
EU27,S01D01,EUEHKM,2070,12.0493239654
EU27,S01D01,EUEHY2,2018,0.0
EU27,S01D01,EUEHY2,2019,0.0
EU27,S01D01,EUEHY2,2020,0.0
EU27,S01D01,EUEHY2,2021,0.0
EU27,S01D01,EUEHY2,2022,0.0
EU27,S01D01,EUEHY2,2023,0.0
EU27,S01D01,EUEHY2,2024,0.0
EU27,S01D01,EUEHY2,2025,0.0
EU27,S01D01,EUEHY2,2026,0.0
EU27,S01D01,EUEHY2,2027,0.0
EU27,S01D01,EUEHY2,2028,0.0
EU27,S01D01,EUEHY2,2029,0.0
EU27,S01D01,EUEHY2,2030,0.0
EU27,S01D01,EUEHY2,2031,0.0
EU27,S01D01,EUEHY2,2032,0.0
EU27,S01D01,EUEHY2,2033,0.0
EU27,S01D01,EUEHY2,2034,0.0
EU27,S01D01,EUEHY2,2035,0.0
EU27,S01D01,EUEHY2,2036,0.0
EU27,S01D01,EUEHY2,2037,0.0
EU27,S01D01,EUEHY2,2038,0.0
EU27,S01D01,EUEHY2,2039,0.0
EU27,S01D01,EUEHY2,2040,0.0
EU27,S01D01,EUEHY2,2041,0.0
EU27,S01D01,EUEHY2,2042,0.0
EU27,S01D01,EUEHY2,2043,0.0
EU27,S01D01,EUEHY2,2044,0.0
EU27,S01D01,EUEHY2,2045,0.0
EU27,S01D01,EUEHY2,2046,0.0
EU27,S01D01,EUEHY2,2047,0.0
EU27,S01D01,EUEHY2,2048,0.0
EU27,S01D01,EUEHY2,2049,0.0
EU27,S01D01,EUEHY2,2050,0.0
EU27,S01D01,EUEHY2,2051,0.0
EU27,S01D01,EUEHY2,2052,0.0
EU27,S01D01,EUEHY2,2053,0.0
EU27,S01D01,EUEHY2,2054,0.0
EU27,S01D01,EUEHY2,2055,0.0
EU27,S01D01,EUEHY2,2056,0.0
EU27,S01D01,EUEHY2,2057,0.0
EU27,S01D01,EUEHY2,2058,0.0
EU27,S01D01,EUEHY2,2059,0.0
EU27,S01D01,EUEHY2,2060,0.0
EU27,S01D01,EUEHY2,2061,0.0
EU27,S01D01,EUEHY2,2062,0.0
EU27,S01D01,EUEHY2,2063,0.0
EU27,S01D01,EUEHY2,2064,0.0
EU27,S01D01,EUEHY2,2065,0.0
EU27,S01D01,EUEHY2,2066,0.0
EU27,S01D01,EUEHY2,2067,0.0
EU27,S01D01,EUEHY2,2068,0.0
EU27,S01D01,EUEHY2,2069,0.0
EU27,S01D01,EUEHY2,2070,0.0
EU27,S01D01,EUEKRS,2018,0.0
EU27,S01D01,EUEKRS,2019,0.0
EU27,S01D01,EUEKRS,2020,0.0
EU27,S01D01,EUEKRS,2021,0.0
EU27,S01D01,EUEKRS,2022,0.0
EU27,S01D01,EUEKRS,2023,0.0
EU27,S01D01,EUEKRS,2024,0.0
EU27,S01D01,EUEKRS,2025,0.0
EU27,S01D01,EUEKRS,2026,0.0
EU27,S01D01,EUEKRS,2027,0.0
EU27,S01D01,EUEKRS,2028,0.0
EU27,S01D01,EUEKRS,2029,0.0
EU27,S01D01,EUEKRS,2030,0.0
EU27,S01D01,EUEKRS,2031,0.0
EU27,S01D01,EUEKRS,2032,0.0
EU27,S01D01,EUEKRS,2033,0.0
EU27,S01D01,EUEKRS,2034,0.0
EU27,S01D01,EUEKRS,2035,0.0
EU27,S01D01,EUEKRS,2036,0.0
EU27,S01D01,EUEKRS,2037,0.0
EU27,S01D01,EUEKRS,2038,0.0
EU27,S01D01,EUEKRS,2039,0.0
EU27,S01D01,EUEKRS,2040,0.0
EU27,S01D01,EUEKRS,2041,0.0
EU27,S01D01,EUEKRS,2042,0.0
EU27,S01D01,EUEKRS,2043,0.0
EU27,S01D01,EUEKRS,2044,0.0
EU27,S01D01,EUEKRS,2045,0.0
EU27,S01D01,EUEKRS,2046,0.0
EU27,S01D01,EUEKRS,2047,0.0
EU27,S01D01,EUEKRS,2048,0.0
EU27,S01D01,EUEKRS,2049,0.0
EU27,S01D01,EUEKRS,2050,0.0
EU27,S01D01,EUEKRS,2051,0.0
EU27,S01D01,EUEKRS,2052,0.0
EU27,S01D01,EUEKRS,2053,0.0
EU27,S01D01,EUEKRS,2054,0.0
EU27,S01D01,EUEKRS,2055,0.0
EU27,S01D01,EUEKRS,2056,0.0
EU27,S01D01,EUEKRS,2057,0.0
EU27,S01D01,EUEKRS,2058,0.0
EU27,S01D01,EUEKRS,2059,0.0
EU27,S01D01,EUEKRS,2060,0.0
EU27,S01D01,EUEKRS,2061,0.0
EU27,S01D01,EUEKRS,2062,0.0
EU27,S01D01,EUEKRS,2063,0.0
EU27,S01D01,EUEKRS,2064,0.0
EU27,S01D01,EUEKRS,2065,0.0
EU27,S01D01,EUEKRS,2066,0.0
EU27,S01D01,EUEKRS,2067,0.0
EU27,S01D01,EUEKRS,2068,0.0
EU27,S01D01,EUEKRS,2069,0.0
EU27,S01D01,EUEKRS,2070,0.0
EU27,S01D01,EUELKM,2018,38.6634407868
EU27,S01D01,EUELKM,2019,38.9163756894
EU27,S01D01,EUELKM,2020,35.953146576
EU27,S01D01,EUELKM,2021,38.4459613596
EU27,S01D01,EUELKM,2022,43.0030327566
EU27,S01D01,EUELKM,2023,42.2804027022
EU27,S01D01,EUELKM,2024,41.5577726478
EU27,S01D01,EUELKM,2025,40.8350706756
EU27,S01D01,EUELKM,2026,41.5879781238
EU27,S01D01,EUELKM,2027,42.3408136542
EU27,S01D01,EUELKM,2028,43.0937211024
EU27,S01D01,EUELKM,2029,43.8465566328
EU27,S01D01,EUELKM,2030,44.599464081
EU27,S01D01,EUELKM,2031,45.0186010194
EU27,S01D01,EUELKM,2032,45.43766604
EU27,S01D01,EUELKM,2033,45.8568029784
EU27,S01D01,EUELKM,2034,46.2759399168
EU27,S01D01,EUELKM,2035,46.6950768552
EU27,S01D01,EUELKM,2036,47.1355014624
EU27,S01D01,EUELKM,2037,47.5759979874
EU27,S01D01,EUELKM,2038,48.0164945124
EU27,S01D01,EUELKM,2039,48.4569910374
EU27,S01D01,EUELKM,2040,48.8974156446
EU27,S01D01,EUELKM,2041,49.175593695
EU27,S01D01,EUELKM,2042,49.4536998276
EU27,S01D01,EUELKM,2043,49.7318059602
EU27,S01D01,EUELKM,2044,50.0099120928
EU27,S01D01,EUELKM,2045,50.2880182254
EU27,S01D01,EUELKM,2046,50.5630318926
EU27,S01D01,EUELKM,2047,50.8380455598
EU27,S01D01,EUELKM,2048,51.113059227
EU27,S01D01,EUELKM,2049,51.3880728942
EU27,S01D01,EUELKM,2050,51.6630146436
EU27,S01D01,EUELKM,2051,51.6630146436
EU27,S01D01,EUELKM,2052,51.6630146436
EU27,S01D01,EUELKM,2053,51.6630146436
EU27,S01D01,EUELKM,2054,51.6630146436
EU27,S01D01,EUELKM,2055,51.6630146436
EU27,S01D01,EUELKM,2056,51.6630146436
EU27,S01D01,EUELKM,2057,51.6630146436
EU27,S01D01,EUELKM,2058,51.6630146436
EU27,S01D01,EUELKM,2059,51.6630146436
EU27,S01D01,EUELKM,2060,51.6630146436
EU27,S01D01,EUELKM,2061,51.6630146436
EU27,S01D01,EUELKM,2062,51.6630146436
EU27,S01D01,EUELKM,2063,51.6630146436
EU27,S01D01,EUELKM,2064,51.6630146436
EU27,S01D01,EUELKM,2065,51.6630146436
EU27,S01D01,EUELKM,2066,51.6630146436
EU27,S01D01,EUELKM,2067,51.6630146436
EU27,S01D01,EUELKM,2068,51.6630146436
EU27,S01D01,EUELKM,2069,51.6630146436
EU27,S01D01,EUELKM,2070,51.6630146436
EU27,S01D01,EUELPG,2018,0.0
EU27,S01D01,EUELPG,2019,0.0
EU27,S01D01,EUELPG,2020,0.0
EU27,S01D01,EUELPG,2021,0.0
EU27,S01D01,EUELPG,2022,0.0
EU27,S01D01,EUELPG,2023,0.0
EU27,S01D01,EUELPG,2024,0.0
EU27,S01D01,EUELPG,2025,0.0
EU27,S01D01,EUELPG,2026,0.0
EU27,S01D01,EUELPG,2027,0.0
EU27,S01D01,EUELPG,2028,0.0
EU27,S01D01,EUELPG,2029,0.0
EU27,S01D01,EUELPG,2030,0.0
EU27,S01D01,EUELPG,2031,0.0
EU27,S01D01,EUELPG,2032,0.0
EU27,S01D01,EUELPG,2033,0.0
EU27,S01D01,EUELPG,2034,0.0
EU27,S01D01,EUELPG,2035,0.0
EU27,S01D01,EUELPG,2036,0.0
EU27,S01D01,EUELPG,2037,0.0
EU27,S01D01,EUELPG,2038,0.0
EU27,S01D01,EUELPG,2039,0.0
EU27,S01D01,EUELPG,2040,0.0
EU27,S01D01,EUELPG,2041,0.0
EU27,S01D01,EUELPG,2042,0.0
EU27,S01D01,EUELPG,2043,0.0
EU27,S01D01,EUELPG,2044,0.0
EU27,S01D01,EUELPG,2045,0.0
EU27,S01D01,EUELPG,2046,0.0
EU27,S01D01,EUELPG,2047,0.0
EU27,S01D01,EUELPG,2048,0.0
EU27,S01D01,EUELPG,2049,0.0
EU27,S01D01,EUELPG,2050,0.0
EU27,S01D01,EUELPG,2051,0.0
EU27,S01D01,EUELPG,2052,0.0
EU27,S01D01,EUELPG,2053,0.0
EU27,S01D01,EUELPG,2054,0.0
EU27,S01D01,EUELPG,2055,0.0
EU27,S01D01,EUELPG,2056,0.0
EU27,S01D01,EUELPG,2057,0.0
EU27,S01D01,EUELPG,2058,0.0
EU27,S01D01,EUELPG,2059,0.0
EU27,S01D01,EUELPG,2060,0.0
EU27,S01D01,EUELPG,2061,0.0
EU27,S01D01,EUELPG,2062,0.0
EU27,S01D01,EUELPG,2063,0.0
EU27,S01D01,EUELPG,2064,0.0
EU27,S01D01,EUELPG,2065,0.0
EU27,S01D01,EUELPG,2066,0.0
EU27,S01D01,EUELPG,2067,0.0
EU27,S01D01,EUELPG,2068,0.0
EU27,S01D01,EUELPG,2069,0.0
EU27,S01D01,EUELPG,2070,0.0
EU27,S01D01,EUEMKM,2018,605.926882806
EU27,S01D01,EUEMKM,2019,621.579791976
EU27,S01D01,EUEMKM,2020,571.766646984
EU27,S01D01,EUEMKM,2021,600.42732864
EU27,S01D01,EUEMKM,2022,623.220236994
EU27,S01D01,EUEMKM,2023,646.01242617
EU27,S01D01,EUEMKM,2024,668.805334524
EU27,S01D01,EUEMKM,2025,691.5975237
EU27,S01D01,EUEMKM,2026,704.354303064
EU27,S01D01,EUEMKM,2027,717.111801606
EU27,S01D01,EUEMKM,2028,729.86498508
EU27,S01D01,EUEMKM,2029,742.6232027999998
EU27,S01D01,EUEMKM,2030,755.38142052
EU27,S01D01,EUEMKM,2031,770.8149803999999
EU27,S01D01,EUEMKM,2032,786.24854028
EU27,S01D01,EUEMKM,2033,801.68210016
EU27,S01D01,EUEMKM,2034,817.1156600399999
EU27,S01D01,EUEMKM,2035,832.54921992
EU27,S01D01,EUEMKM,2036,849.8814097199999
EU27,S01D01,EUEMKM,2037,867.2207912999999
EU27,S01D01,EUEMKM,2038,884.5529811
EU27,S01D01,EUEMKM,2039,901.8851709
EU27,S01D01,EUEMKM,2040,919.22455248
EU27,S01D01,EUEMKM,2041,936.2618793
EU27,S01D01,EUEMKM,2042,953.29920612
EU27,S01D01,EUEMKM,2043,970.33653294
EU27,S01D01,EUEMKM,2044,987.38105154
EU27,S01D01,EUEMKM,2045,1004.41837836
EU27,S01D01,EUEMKM,2046,1018.8594726
EU27,S01D01,EUEMKM,2047,1033.30056684
EU27,S01D01,EUEMKM,2048,1047.7344693
EU27,S01D01,EUEMKM,2049,1062.17556354
EU27,S01D01,EUEMKM,2050,1076.61665778
EU27,S01D01,EUEMKM,2051,1076.61665778
EU27,S01D01,EUEMKM,2052,1076.61665778
EU27,S01D01,EUEMKM,2053,1076.61665778
EU27,S01D01,EUEMKM,2054,1076.61665778
EU27,S01D01,EUEMKM,2055,1076.61665778
EU27,S01D01,EUEMKM,2056,1076.61665778
EU27,S01D01,EUEMKM,2057,1076.61665778
EU27,S01D01,EUEMKM,2058,1076.61665778
EU27,S01D01,EUEMKM,2059,1076.61665778
EU27,S01D01,EUEMKM,2060,1076.61665778
EU27,S01D01,EUEMKM,2061,1076.61665778
EU27,S01D01,EUEMKM,2062,1076.61665778
EU27,S01D01,EUEMKM,2063,1076.61665778
EU27,S01D01,EUEMKM,2064,1076.61665778
EU27,S01D01,EUEMKM,2065,1076.61665778
EU27,S01D01,EUEMKM,2066,1076.61665778
EU27,S01D01,EUEMKM,2067,1076.61665778
EU27,S01D01,EUEMKM,2068,1076.61665778
EU27,S01D01,EUEMKM,2069,1076.61665778
EU27,S01D01,EUEMKM,2070,1076.61665778
EU27,S01D01,EUENGS,2018,0.0
EU27,S01D01,EUENGS,2019,0.0
EU27,S01D01,EUENGS,2020,0.0
EU27,S01D01,EUENGS,2021,0.0
EU27,S01D01,EUENGS,2022,0.0
EU27,S01D01,EUENGS,2023,0.0
EU27,S01D01,EUENGS,2024,0.0
EU27,S01D01,EUENGS,2025,0.0
EU27,S01D01,EUENGS,2026,0.0
EU27,S01D01,EUENGS,2027,0.0
EU27,S01D01,EUENGS,2028,0.0
